net_sharpe,gross_sharpe,mean_daily_gross_return,daily_gross_vol,mean_daily_turnover,total_costs_fraction
4.566314035999638,6.3174614095929575,0.0029661153247193257,0.00896998810713973,1.1842046512013047,0.3918190907673571
4.754905101452255,6.6127124960907215,0.002603319514826377,0.007521323439500001,1.161675184414999,0.3846053801482182
3.461878714233737,5.163672140207813,0.002283731515322989,0.008449535166721053,1.163102851322073,0.3853614995990736
3.105119990933249,4.7862431114088935,0.0022484364578290823,0.008974955348401408,1.1810239716476765,0.39101838128166283
4.641611505955565,6.442600706056592,0.002722857933678347,0.008074398857609244,1.1807371393481985,0.39060948701146914
4.381775566637266,6.1262126488891635,0.002686123162693017,0.00837684127338829,1.1916476745659756,0.394386622767391
3.2810401628741452,4.8140816270575755,0.0022772628199977784,0.00903745479572046,1.1698350725140978,0.3872703066812022
3.6139068505695104,5.287733510267194,0.0024401831311437272,0.008816562553871409,1.1692806421924942,0.3865924795423507
4.825926657345169,6.549674813756033,0.0027998825407351035,0.008167074298142,1.1719284404460981,0.3873430941126543
4.0047137756307585,5.715287114179209,0.002550144271078598,0.008524582740436394,1.1899919207102605,0.3942539956280987
4.7427317018003246,6.38287413411975,0.002916425644562377,0.008729332982937928,1.2082613181532924,0.4001275799529722
4.6345353472241335,6.43228032695081,0.00274415475185556,0.008150609155096848,1.1671789838008448,0.3864389203187156
4.088199760590708,5.980583908105186,0.002502051518839854,0.00799280269004776,1.1864845501647832,0.39260229423661686
3.727611868485256,5.4557715865640235,0.0025823100014802556,0.009042710554109617,1.1707476555710026,0.3871347882215486
3.9589903493353105,5.823464122284191,0.0024661370641201087,0.008090628097882033,1.1986128732787085,0.39732233701600694
5.649731806777779,7.661434884299568,0.0031475424115768175,0.007848883955424815,1.18274868784854,0.3915700060030082
3.7855766135478315,5.552821791599549,0.0026594867676272083,0.009150198810708304,1.1938599121370457,0.39502156970046637
3.978425334930948,5.715050309831568,0.0025887150598572816,0.008653875135626918,1.1909261644072198,0.3944883815581901
4.7088683733831544,6.293645444819708,0.0029158636928770703,0.008851387978789385,1.1692418960993247,0.38729907730044927
3.0382627311530945,4.637601454527627,0.0023351395539481534,0.009619795701383193,1.1829277728321985,0.39144183855926123
4.833808314824255,6.6160537781126205,0.002963942888369836,0.008558885896682732,1.187409842207654,0.3931922900264219
4.6949772181793055,6.525126691744767,0.002806087289258938,0.008215966512120332,1.1892299451812538,0.3940335252547435
4.406833714515358,6.1104252528145935,0.0027691704091439766,0.00865814148664436,1.1589282148282247,0.38356875104538046
4.5258151398815745,6.319568954010124,0.0027507295684863547,0.008315854293037802,1.2061017979936126,0.39907890348918273
5.319678506136745,7.235122599092952,0.002987573154703987,0.00788894786451297,1.186983868795151,0.3931108847666367
4.52903008047772,6.460634174613329,0.0027327749052147585,0.008081186745001927,1.165992943909392,0.3863683446999347
3.0312054340976666,4.742370495866027,0.0021949431069202005,0.008842482723336915,1.1902374352714555,0.39408740530114883
5.514663656281894,7.362387719619021,0.00321051451761314,0.008331100734077236,1.1850709797674035,0.392535982193871
3.699063287155347,5.353044981483152,0.002504113073731689,0.008937158806838694,1.155747742103624,0.38325506222492034
4.702083438079701,6.233269353901354,0.0027740951074645653,0.008502602663651824,1.182352747828642,0.39106234707500453
4.3163864581955576,6.03690556659782,0.0025796521251604766,0.008163815734261684,1.1773748152785664,0.3902007165714695
